event-id,visible,timestamp,location-long,location-lat,gps:dop,gps-time-to-fix,height-above-msl,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3401867209,true,2007-03-24 23:01:00.000,-75.45825,4.724855,3.2,69.0,3156.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867210,true,2007-03-25 00:01:00.000,-75.4583,4.725095,5.0,87.0,3157.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867211,true,2007-03-25 01:00:00.000,-75.45834,4.725065,1.7,60.0,3165.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867212,true,2007-03-25 02:00:00.000,-75.45844,4.72498,3.4,54.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867213,true,2007-03-25 06:01:00.000,-75.45829,4.725215,2.5,84.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867214,true,2007-03-25 10:01:00.000,-75.45809,4.724953,2.3,72.0,3168.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867215,true,2007-03-25 11:01:00.000,-75.45842,4.725022,2.8,73.0,3168.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867216,true,2007-03-25 12:00:00.000,-75.45841,4.725173,2.7,51.0,3168.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867217,true,2007-03-25 13:00:00.000,-75.45834,4.72498,2.1,64.0,3164.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867218,true,2007-03-25 14:00:00.000,-75.45841,4.725177,3.1,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867219,true,2007-03-25 16:01:00.000,-75.45829,4.724985,2.5,80.0,3165.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867220,true,2007-03-25 17:00:00.000,-75.45836,4.725238,2.2,67.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867221,true,2007-03-25 18:00:00.000,-75.4583,4.72501,2.5,59.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867222,true,2007-03-25 19:01:00.000,-75.45835,4.725035,1.6,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867223,true,2007-03-25 23:01:00.000,-75.45842,4.724907,3.1,72.0,3165.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867224,true,2007-03-26 00:00:00.000,-75.45846,4.72541,8.1,20.0,3251.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867225,true,2007-03-26 01:01:00.000,-75.45849,4.72504,1.7,73.0,3250.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867226,true,2007-03-26 02:00:00.000,-75.45845,4.725313,3.4,56.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867227,true,2007-03-26 04:01:00.000,-75.45857,4.725183,1.8,67.0,3248.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867228,true,2007-03-26 07:01:00.000,-75.45842,4.725793,2.2,89.0,3486.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867229,true,2007-03-26 09:01:00.000,-75.45827,4.725068,1.9,74.0,3158.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867230,true,2007-03-26 10:01:00.000,-75.45787,4.725058,3.4,78.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867231,true,2007-03-26 11:01:00.000,-75.45838,4.724968,4.5,71.0,3158.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867232,true,2007-03-26 12:01:00.000,-75.45921,4.72553,13.6,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867233,true,2007-03-26 15:01:00.000,-75.45822,4.724558,3.8,86.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867234,true,2007-03-26 16:01:00.000,-75.45882,4.725357,2.4,86.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867235,true,2007-03-26 17:01:00.000,-75.45833,4.724993,2.7,75.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867236,true,2007-03-26 21:00:00.000,-75.45805,4.724587,4.1,61.0,3159.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867237,true,2007-03-26 22:00:00.000,-75.45833,4.725143,2.8,43.0,3157.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867238,true,2007-03-27 00:01:00.000,-75.45834,4.725158,5.8,68.0,3200.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867239,true,2007-03-27 01:00:00.000,-75.45842,4.725218,2.8,59.0,3200.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867240,true,2007-03-27 05:01:00.000,-75.4583,4.724398,12.4,73.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867241,true,2007-03-27 09:01:00.000,-75.45839,4.725178,7.2,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867242,true,2007-03-27 10:01:00.000,-75.45831,4.725187,3.4,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867243,true,2007-03-27 11:01:00.000,-75.45836,4.725182,6.4,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867244,true,2007-03-27 13:01:00.000,-75.45855,4.72515,3.2,86.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867245,true,2007-03-27 15:00:00.000,-75.45831,4.725123,2.6,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867246,true,2007-03-27 18:01:00.000,-75.45826,4.725107,2.5,76.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867247,true,2007-03-27 19:00:00.000,-75.45838,4.725065,1.5,59.0,3200.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867248,true,2007-03-27 21:00:00.000,-75.45801,4.724663,13.1,35.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867249,true,2007-03-28 01:01:00.000,-75.45821,4.72502,2.5,87.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867250,true,2007-03-28 04:01:00.000,-75.45839,4.72505,2.2,85.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867251,true,2007-03-28 06:01:00.000,-75.45847,4.72495,2.4,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867252,true,2007-03-28 07:01:00.000,-75.45827,4.725203,2.8,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867253,true,2007-03-28 09:01:00.000,-75.45827,4.725005,6.4,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867254,true,2007-03-28 10:00:00.000,-75.45821,4.724767,3.4,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867255,true,2007-03-28 11:00:00.000,-75.45833,4.724673,2.8,72.0,3138.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867256,true,2007-03-28 12:01:00.000,-75.45838,4.72495,2.8,76.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867257,true,2007-03-28 17:01:00.000,-75.45851,4.725157,2.6,87.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867258,true,2007-03-28 19:00:00.000,-75.4583,4.72498,3.2,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867259,true,2007-03-28 21:01:00.000,-75.45895,4.725722,12.5,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867260,true,2007-03-29 01:01:00.000,-75.45823,4.725122,4.4,76.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867261,true,2007-03-29 16:01:00.000,-75.45843,4.725082,3.3,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867262,true,2007-03-29 18:01:00.000,-75.45849,4.72503,2.4,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867263,true,2007-03-29 21:01:00.000,-75.45873,4.725455,9.3,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867264,true,2007-03-29 22:00:00.000,-75.45838,4.725038,2.3,60.0,3139.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867265,true,2007-03-29 23:01:00.000,-75.45828,4.724852,7.6,82.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867266,true,2007-03-30 00:00:00.000,-75.45825,4.724842,5.6,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867267,true,2007-03-30 01:01:00.000,-75.45849,4.725665,5.5,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867268,true,2007-03-30 04:01:00.000,-75.45825,4.724928,2.6,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867269,true,2007-03-30 05:00:00.000,-75.45826,4.724387,12.6,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867270,true,2007-03-30 10:01:00.000,-75.45834,4.724875,3.5,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867271,true,2007-03-30 17:01:00.000,-75.45838,4.724945,2.6,76.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867272,true,2007-03-30 21:00:00.000,-75.45849,4.725163,3.5,42.0,3139.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867273,true,2007-03-30 22:01:00.000,-75.45846,4.724747,2.3,71.0,3140.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867274,true,2007-03-30 23:01:00.000,-75.45827,4.72479,8.5,85.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867275,true,2007-03-31 00:01:00.000,-75.45794,4.723095,11.2,82.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867276,true,2007-03-31 03:01:00.000,-75.4581,4.724937,3.1,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867277,true,2007-03-31 04:00:00.000,-75.45833,4.725058,1.8,69.0,3139.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867278,true,2007-03-31 05:01:00.000,-75.46055,4.72399,12.3,78.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867279,true,2007-03-31 08:01:00.000,-75.45831,4.725058,1.7,67.0,3195.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867280,true,2007-03-31 09:01:00.000,-75.45841,4.72509,5.1,78.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867281,true,2007-03-31 10:00:00.000,-75.45848,4.725163,2.4,62.0,3195.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867282,true,2007-03-31 12:01:00.000,-75.45862,4.724825,1.6,89.0,3071.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867283,true,2007-03-31 13:00:00.000,-75.45694,4.724752,7.9,75.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867284,true,2007-03-31 17:01:00.000,-75.45831,4.724567,2.6,76.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867285,true,2007-03-31 22:01:00.000,-75.45856,4.724272,3.3,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867286,true,2007-04-01 00:00:00.000,-75.45819,4.724878,5.4,22.0,3163.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867287,true,2007-04-01 01:01:00.000,-75.45833,4.72507,1.9,89.0,3174.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867288,true,2007-04-01 02:00:00.000,-75.45841,4.725128,2.8,58.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867289,true,2007-04-01 05:01:00.000,-75.4584,4.725225,5.6,76.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867290,true,2007-04-01 09:01:00.000,-75.45871,4.724912,3.4,77.0,3173.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867291,true,2007-04-01 10:01:00.000,-75.45834,4.724988,3.8,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867292,true,2007-04-01 12:00:00.000,-75.45837,4.72504,2.8,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867293,true,2007-04-01 16:01:00.000,-75.45832,4.725007,2.9,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867294,true,2007-04-01 17:01:00.000,-75.45842,4.725195,2.5,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867295,true,2007-04-01 20:01:00.000,-75.45822,4.724947,3.9,75.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867296,true,2007-04-01 22:01:00.000,-75.45837,4.724955,2.8,65.0,3176.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867297,true,2007-04-01 23:01:00.000,-75.4592,4.726692,12.6,84.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867298,true,2007-04-02 00:00:00.000,-75.45817,4.72495,5.3,18.0,3144.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867299,true,2007-04-02 01:01:00.000,-75.4584,4.725117,2.6,90.0,3206.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867300,true,2007-04-02 06:01:00.000,-75.45901,4.725073,2.9,88.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867301,true,2007-04-02 07:00:00.000,-75.459,4.725073,2.9,92.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867302,true,2007-04-02 08:00:00.000,-75.45842,4.724838,8.6,55.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867303,true,2007-04-02 10:01:00.000,-75.45839,4.725383,4.0,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867304,true,2007-04-02 11:01:00.000,-75.4584,4.725205,3.0,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867305,true,2007-04-02 16:01:00.000,-75.45839,4.725013,2.6,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867306,true,2007-04-02 18:01:00.000,-75.45831,4.72527,4.1,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867307,true,2007-04-02 20:00:00.000,-75.45867,4.725368,4.8,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867308,true,2007-04-02 21:00:00.000,-75.45825,4.724955,4.8,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867309,true,2007-04-02 22:00:00.000,-75.45837,4.725122,1.5,64.0,3196.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867310,true,2007-04-02 23:00:00.000,-75.4582,4.724873,12.8,54.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867311,true,2007-04-03 00:00:00.000,-75.45826,4.725013,5.1,60.0,3194.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867312,true,2007-04-03 02:00:00.000,-75.45847,4.725143,2.4,28.0,3179.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867313,true,2007-04-03 03:01:00.000,-75.45823,4.724953,3.3,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867314,true,2007-04-03 05:00:00.000,-75.45835,4.725048,2.7,56.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867315,true,2007-04-03 09:01:00.000,-75.45848,4.725033,6.0,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867316,true,2007-04-03 10:01:00.000,-75.45827,4.724893,4.2,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867317,true,2007-04-03 11:01:00.000,-75.45833,4.725115,4.2,91.0,3165.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867318,true,2007-04-03 12:01:00.000,-75.45842,4.724917,3.0,82.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867319,true,2007-04-03 15:01:00.000,-75.45979,4.725645,11.2,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867320,true,2007-04-03 16:00:00.000,-75.45853,4.725127,2.5,69.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867321,true,2007-04-03 17:00:00.000,-75.45833,4.725015,2.5,69.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867322,true,2007-04-03 19:01:00.000,-75.45863,4.725222,2.6,91.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867323,true,2007-04-03 22:00:00.000,-75.4582,4.724943,1.4,42.0,3165.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867324,true,2007-04-03 23:00:00.000,-75.4582,4.724667,7.2,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867325,true,2007-04-04 00:01:00.000,-75.45735,4.724135,4.9,70.0,3094.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867326,true,2007-04-04 05:01:00.000,-75.45838,4.724712,2.6,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867327,true,2007-04-04 07:01:00.000,-75.45782,4.724488,2.7,72.0,3100.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867328,true,2007-04-04 09:01:00.000,-75.45832,4.724815,2.7,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867329,true,2007-04-04 10:01:00.000,-75.45833,4.724832,2.7,65.0,3100.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867330,true,2007-04-04 11:00:00.000,-75.45835,4.725158,4.9,17.0,3160.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867331,true,2007-04-04 12:01:00.000,-75.45834,4.725063,1.7,86.0,3160.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867332,true,2007-04-04 13:01:00.000,-75.45836,4.724823,10.9,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867333,true,2007-04-04 17:01:00.000,-75.45816,4.725038,2.0,83.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867334,true,2007-04-04 18:01:00.000,-75.45835,4.724655,3.9,90.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867335,true,2007-04-04 20:01:00.000,-75.45837,4.725027,6.7,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867336,true,2007-04-05 00:00:00.000,-75.45841,4.725178,2.1,42.0,3212.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867337,true,2007-04-05 01:01:00.000,-75.45853,4.725287,2.0,73.0,3199.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867338,true,2007-04-05 09:01:00.000,-75.45814,4.725037,2.0,80.0,3199.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867339,true,2007-04-05 10:01:00.000,-75.45849,4.726083,3.5,81.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867340,true,2007-04-05 11:01:00.000,-75.45853,4.725652,7.7,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867341,true,2007-04-05 12:01:00.000,-75.45834,4.725068,1.6,75.0,3199.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867342,true,2007-04-05 16:01:00.000,-75.45839,4.72518,2.8,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867343,true,2007-04-05 17:00:00.000,-75.4583,4.725183,1.7,59.0,3199.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867344,true,2007-04-05 18:00:00.000,-75.4583,4.725068,3.8,57.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867345,true,2007-04-06 00:01:00.000,-75.45849,4.725028,5.4,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867346,true,2007-04-06 18:00:00.000,-75.4583,4.725235,3.7,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867347,true,2007-04-06 22:01:00.000,-75.45852,4.72521,5.2,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867348,true,2007-04-06 23:01:00.000,-75.4583,4.725117,6.2,70.0,3203.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401867349,true,2007-04-07 03:01:00.000,-75.45878,4.725232,2.7,88.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
